Provider,Total_Inpatient_Claims,Total_Claim_Amt,Avg_Claim_Amt,Claim_Amt_Std,Total_Deductible_Amt,Patient_Risk_Profile,Avg_PartA_Coverage,Avg_Alzheimer_Risk,Avg_HeartFailure_Risk,Avg_KidneyDisease_Risk,Avg_Cancer_Risk,Avg_Annual_Reimbursement,PotentialFraud
PRV56119,11,120000,10909.09090909091,7105.695538855369,11748.0,2.272727272727273,12.0,0.5454545454545454,0.6363636363636364,0.5454545454545454,0.2727272727272727,15388.181818181818,No
PRV56120,4,36000,9000.0,8164.96580927726,4272.0,1.75,12.0,0.25,1.0,0.25,0.25,12500.0,No
PRV56121,16,229000,14312.5,17164.765266867667,17088.0,3.1875,12.0,0.75,1.0,0.9375,0.125,23110.0,No
PRV56122,3,20000,6666.666666666667,4041.4518843273804,2136.0,2.3333333333333335,12.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,18900.0,No
PRV56123,40,498000,12450.0,12514.504405401776,41652.0,2.4,12.0,0.475,0.75,0.575,0.275,21310.75,No
PRV56124,6,84000,14000.0,21260.291625469297,6408.0,2.3333333333333335,12.0,0.5,0.8333333333333334,0.5,0.3333333333333333,32970.0,No
PRV56125,7,45000,6428.571428571428,2760.262237369417,7476.0,1.8571428571428572,12.0,0.42857142857142855,0.7142857142857143,0.2857142857142857,0.2857142857142857,8864.285714285714,No
PRV56126,6,31000,5166.666666666667,2857.738033247041,6408.0,2.5,12.0,0.6666666666666666,0.5,0.6666666666666666,0.16666666666666666,9951.666666666666,No
PRV56129,23,256000,11130.434782608696,11278.718285603552,24564.0,2.0,12.0,0.4782608695652174,0.5652173913043478,0.5652173913043478,0.13043478260869565,16857.82608695652,No
PRV56130,17,120000,7058.823529411765,6932.447153019759,18156.0,2.5294117647058822,12.0,0.7647058823529411,0.8235294117647058,0.7647058823529411,0.0,9675.882352941177,No
PRV56131,15,141000,9400.0,5165.821743509379,16020.0,2.8666666666666667,12.0,0.6,0.8,0.6666666666666666,0.5333333333333333,18096.666666666668,No
PRV56133,15,144000,9600.0,6769.680304753794,16020.0,2.7333333333333334,12.0,0.7333333333333333,0.8,0.6666666666666666,0.06666666666666667,15700.666666666666,No
PRV56134,62,768000,12387.09677419355,14321.089388352055,66216.0,2.467741935483871,11.806451612903226,0.5161290322580645,0.7741935483870968,0.6935483870967742,0.20967741935483872,19912.58064516129,Yes
PRV56135,3,47000,15666.666666666666,17616.280348965083,2136.0,1.6666666666666667,12.0,0.3333333333333333,1.0,0.3333333333333333,0.0,19666.666666666668,No
PRV56136,1,6000,6000.0,0.0,1068.0,3.0,12.0,1.0,0.0,1.0,0.0,6600.0,No
PRV56139,3,37000,12333.333333333334,4163.331998932265,3204.0,2.6666666666666665,12.0,1.0,1.0,0.6666666666666666,0.0,16046.666666666666,No
PRV56140,16,128000,8000.0,8876.936408468859,17088.0,2.5,11.25,0.6875,0.8125,0.5625,0.125,18305.625,No
PRV56142,5,114000,22800.0,20498.780451529306,5340.0,2.4,12.0,0.6,0.8,0.4,0.2,33660.0,No
PRV56147,2,18000,9000.0,7071.067811865475,2136.0,3.5,12.0,1.0,1.0,0.5,0.5,26715.0,No
PRV56156,5,32000,6400.0,4277.849927241487,5340.0,1.8,12.0,0.6,0.6,0.4,0.0,7400.0,No
PRV56161,13,101000,7769.2307692307695,4603.5103662648235,12816.0,1.6153846153846154,12.0,0.38461538461538464,0.5384615384615384,0.5384615384615384,0.15384615384615385,10140.0,Yes
PRV56166,2,8000,4000.0,0.0,2136.0,1.0,12.0,0.5,0.5,0.0,0.0,4000.0,No
PRV56170,8,72000,9000.0,4105.7451037714045,8544.0,2.75,12.0,0.625,0.75,0.625,0.375,14201.25,No
PRV56172,3,23000,7666.666666666667,8082.903768654761,3204.0,1.0,12.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,9203.333333333334,No
PRV56173,6,101000,16833.333333333332,12952.477240538456,6408.0,1.6666666666666667,12.0,0.16666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,30693.333333333332,No
PRV56174,1,3000,3000.0,0.0,1068.0,4.0,12.0,0.0,1.0,1.0,1.0,40900.0,No
PRV56179,1,8000,8000.0,0.0,1068.0,3.0,12.0,0.0,1.0,1.0,0.0,8000.0,No
PRV56202,1,10000,10000.0,0.0,1068.0,1.0,12.0,0.0,0.0,1.0,0.0,10000.0,No
PRV56207,3,69000,23000.0,28930.952282978866,3204.0,2.3333333333333335,12.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,35000.0,No
PRV56210,31,227000,7322.580645161291,4728.545208089506,33108.0,2.096774193548387,12.0,0.5483870967741935,0.6129032258064516,0.6129032258064516,0.12903225806451613,13273.548387096775,No
PRV56218,6,35000,5833.333333333333,1834.847859269718,6408.0,2.0,12.0,0.6666666666666666,0.6666666666666666,0.5,0.16666666666666666,14106.666666666666,No
PRV56219,4,46000,11500.0,5686.2407030773265,3204.0,2.5,12.0,0.5,0.75,0.75,0.25,21457.5,No
PRV56220,3,17000,5666.666666666667,1154.7005383792516,3204.0,1.6666666666666667,12.0,0.0,1.0,0.3333333333333333,0.0,5733.333333333333,No
PRV56221,18,140000,7777.777777777777,10800.629369219268,19224.0,2.8333333333333335,12.0,0.6666666666666666,0.7777777777777778,0.7222222222222222,0.2222222222222222,12405.555555555555,No
PRV56224,4,31000,7750.0,4349.3294502332965,4272.0,2.0,12.0,0.5,1.0,0.5,0.0,15887.5,No
PRV56225,50,610000,12200.0,14235.626478117845,52332.0,2.48,12.0,0.62,0.74,0.58,0.34,17292.6,Yes
PRV56227,1,4000,4000.0,0.0,1068.0,2.0,12.0,1.0,1.0,0.0,0.0,4200.0,No
PRV56231,32,350200,10943.75,12835.860489898176,34176.0,2.46875,10.875,0.75,0.6875,0.65625,0.15625,17905.3125,Yes
PRV56235,14,136000,9714.285714285714,9933.847123915219,14952.0,2.5714285714285716,12.0,0.7857142857142857,0.8571428571428571,0.7857142857142857,0.0,12197.857142857143,No
PRV56236,7,45000,6428.571428571428,4314.979445958882,7476.0,2.7142857142857144,12.0,0.5714285714285714,0.8571428571428571,0.8571428571428571,0.14285714285714285,17447.14285714286,No
PRV56238,4,67000,16750.0,17017.148213885113,4272.0,3.0,12.0,1.0,0.75,0.5,0.25,42950.0,No
PRV56242,1,7000,7000.0,0.0,1068.0,0.0,12.0,0.0,0.0,0.0,0.0,7010.0,No
PRV56243,78,696100,8924.358974358975,7794.240062711576,77964.0,2.3205128205128207,12.0,0.6025641025641025,0.6666666666666666,0.5641025641025641,0.20512820512820512,15817.179487179486,No
PRV56247,2,12000,6000.0,4242.640687119285,2136.0,1.0,12.0,0.0,0.5,0.5,0.0,7520.0,No
PRV56249,56,577000,10303.57142857143,9166.975594951782,58740.0,2.125,12.0,0.42857142857142855,0.7142857142857143,0.5892857142857143,0.125,19103.035714285714,Yes
PRV56253,63,574500,9119.047619047618,8103.520882384658,67284.0,2.365079365079365,11.80952380952381,0.5555555555555556,0.7142857142857143,0.6666666666666666,0.12698412698412698,19257.301587301587,Yes
PRV56256,11,84000,7636.363636363636,4080.998095386159,11748.0,1.5454545454545454,10.909090909090908,0.45454545454545453,0.45454545454545453,0.36363636363636365,0.09090909090909091,11884.545454545454,No
PRV56257,17,148000,8705.882352941177,8083.661808567582,18156.0,2.235294117647059,12.0,0.4117647058823529,0.7058823529411765,0.6470588235294118,0.23529411764705882,12602.941176470587,Yes
PRV56259,16,108000,6750.0,5385.164807134504,17088.0,2.1875,12.0,0.5625,0.8125,0.5,0.0625,9678.75,Yes
PRV56260,55,550000,10000.0,9946.151312237611,57672.0,2.5090909090909093,12.0,0.6909090909090909,0.6727272727272727,0.6181818181818182,0.32727272727272727,18213.636363636364,No
PRV56263,2,20000,10000.0,4242.640687119285,2136.0,1.0,12.0,0.5,0.0,0.5,0.0,10000.0,No
PRV56264,19,165000,8684.21052631579,11823.012548880854,19224.0,2.1052631578947367,12.0,0.47368421052631576,0.5789473684210527,0.7894736842105263,0.15789473684210525,16005.78947368421,No
PRV56265,20,179000,8950.0,8198.042128267098,21360.0,1.45,12.0,0.3,0.6,0.35,0.05,10656.0,No
PRV56268,61,657100,10772.131147540984,9685.352018168827,63012.0,2.081967213114754,12.0,0.47540983606557374,0.6885245901639344,0.5409836065573771,0.16393442622950818,17998.196721311477,Yes
PRV56269,8,81000,10125.0,7567.552916422663,8544.0,2.625,12.0,0.625,0.625,0.875,0.25,16677.5,No
PRV56271,1,6000,6000.0,0.0,1068.0,2.0,12.0,1.0,0.0,0.0,0.0,6000.0,No
PRV56274,4,22000,5500.0,5000.0,4272.0,3.0,12.0,0.25,0.75,1.0,0.5,7650.0,No
PRV56276,1,13000,13000.0,0.0,0.0,3.0,12.0,0.0,1.0,1.0,0.0,37260.0,No
PRV56285,13,140000,10769.23076923077,12262.095023240294,13884.0,2.5384615384615383,12.0,0.5384615384615384,0.7692307692307693,0.6923076923076923,0.23076923076923078,23760.76923076923,No
PRV56286,1,23000,23000.0,0.0,1068.0,3.0,12.0,0.0,1.0,1.0,0.0,23000.0,No
PRV56288,2,24000,12000.0,4242.640687119285,2136.0,2.5,12.0,0.5,0.5,0.5,0.5,22500.0,No
PRV56289,5,28000,5600.0,2880.972058177587,5340.0,1.8,12.0,0.8,0.6,0.2,0.2,8400.0,No
PRV56329,14,177000,12642.857142857143,7571.273064959144,14952.0,1.7857142857142858,12.0,0.35714285714285715,0.5714285714285714,0.5714285714285714,0.0,21162.85714285714,No
PRV56335,18,156000,8666.666666666666,6677.442271867099,19224.0,2.0,12.0,0.4444444444444444,0.5555555555555556,0.5,0.2222222222222222,11736.111111111111,No
PRV56336,21,237000,11285.714285714286,9701.251760174338,22428.0,2.1904761904761907,11.428571428571429,0.42857142857142855,0.5714285714285714,0.6190476190476191,0.23809523809523808,14329.047619047618,No
PRV56338,10,97400,9740.0,8017.231442337187,10680.0,2.5,12.0,0.6,0.8,0.6,0.3,15258.0,No
PRV56339,1,9000,9000.0,0.0,1068.0,2.0,12.0,0.0,1.0,1.0,0.0,9000.0,No
PRV56340,3,57000,19000.0,25119.71337416094,3204.0,2.3333333333333335,8.0,1.0,0.6666666666666666,0.6666666666666666,0.0,24480.0,No
PRV56341,1,18000,18000.0,0.0,1068.0,1.0,12.0,0.0,0.0,0.0,1.0,21210.0,No
PRV56342,5,52000,10400.0,5941.3803110051795,5340.0,0.8,12.0,0.2,0.2,0.2,0.2,19246.0,No
PRV56347,9,95000,10555.555555555555,12400.71682515885,9612.0,2.3333333333333335,12.0,0.6666666666666666,0.4444444444444444,0.6666666666666666,0.3333333333333333,15393.333333333334,No
PRV56349,31,277000,8935.483870967742,8574.907128247192,30972.0,2.4838709677419355,12.0,0.5483870967741935,0.7096774193548387,0.6451612903225806,0.22580645161290322,16531.612903225807,No
PRV56350,66,780000,11818.181818181818,10795.881110453607,69420.0,2.015151515151515,11.636363636363637,0.4393939393939394,0.6363636363636364,0.5303030303030303,0.2727272727272727,17582.272727272728,Yes
PRV56352,4,35000,8750.0,6898.067362191626,4272.0,2.25,12.0,0.25,0.5,0.75,0.25,9955.0,No
PRV56354,3,67000,22333.333333333332,30038.86371574886,3204.0,2.3333333333333335,12.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,22566.666666666668,No
PRV56355,4,43000,10750.0,9945.685831890461,4272.0,2.0,12.0,0.25,0.75,0.75,0.0,14132.5,No
PRV56361,7,53000,7571.428571428572,4035.5562548072958,7476.0,2.0,12.0,0.5714285714285714,0.42857142857142855,0.7142857142857143,0.0,9188.57142857143,Yes
PRV56368,1,4000,4000.0,0.0,1068.0,1.0,12.0,1.0,0.0,0.0,0.0,4000.0,No
PRV56384,2,18000,9000.0,7071.067811865475,2136.0,2.5,12.0,1.0,1.0,0.5,0.0,9000.0,No
PRV56390,2,40000,20000.0,12727.922061357855,2136.0,4.0,12.0,1.0,1.0,1.0,0.5,30740.0,No
PRV56392,6,38000,6333.333333333333,2875.1811537130434,6408.0,3.5,12.0,1.0,1.0,1.0,0.0,20730.0,Yes
PRV56395,7,107000,15285.714285714286,12120.427463780388,7476.0,1.8571428571428572,12.0,0.42857142857142855,0.7142857142857143,0.42857142857142855,0.14285714285714285,22924.285714285714,No
PRV56396,32,269000,8406.25,6810.14127559395,32040.0,2.4375,12.0,0.6875,0.71875,0.75,0.0625,16182.8125,Yes
PRV56398,1,4000,4000.0,0.0,1068.0,2.0,12.0,1.0,1.0,0.0,0.0,25000.0,No
PRV56400,3,49000,16333.333333333334,12013.880860626732,3204.0,3.3333333333333335,10.0,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,22646.666666666668,Yes
PRV56403,10,67000,6700.0,4110.960958218893,9612.0,2.7,12.0,0.7,0.9,0.7,0.3,20612.0,Yes
PRV56407,5,33000,6600.0,4159.326868617084,5340.0,2.8,12.0,0.8,0.6,0.8,0.0,6672.0,No
PRV56408,3,63000,21000.0,31320.91952673165,3204.0,3.6666666666666665,12.0,1.0,0.6666666666666666,1.0,0.3333333333333333,69020.0,No
PRV56411,4,98000,24500.0,37063.00941190106,4272.0,1.25,12.0,0.5,0.5,0.25,0.0,28762.5,No
PRV56412,9,87000,9666.666666666666,6652.0673478250355,9612.0,2.7777777777777777,12.0,0.6666666666666666,0.7777777777777778,0.7777777777777778,0.0,29166.666666666668,No
PRV56416,214,2337050,10920.794392523365,10714.073050796731,223212.0,2.2289719626168223,11.94392523364486,0.514018691588785,0.677570093457944,0.5887850467289719,0.20093457943925233,17568.364485981307,Yes
PRV56421,46,487000,10586.95652173913,13225.52429031164,45924.0,2.108695652173913,12.0,0.3695652173913043,0.7608695652173914,0.6304347826086957,0.13043478260869565,16475.217391304348,Yes
PRV56423,2,14000,7000.0,2828.42712474619,2136.0,3.0,12.0,0.5,1.0,1.0,0.0,18300.0,No
PRV56425,8,44000,5500.0,4242.640687119285,8544.0,3.125,12.0,0.625,1.0,0.625,0.5,7460.0,Yes
PRV56428,8,99000,12375.0,8943.273609654514,8544.0,1.75,12.0,0.625,0.625,0.25,0.125,17658.75,Yes
PRV56432,6,48000,8000.0,6066.30035524124,5340.0,2.1666666666666665,12.0,0.5,0.5,0.6666666666666666,0.3333333333333333,10400.0,No
PRV56435,4,30000,7500.0,7325.75365861197,4272.0,2.25,12.0,0.5,1.0,0.5,0.0,12695.0,Yes
PRV56437,39,286200,7338.461538461538,4795.206783566898,40584.0,2.0256410256410255,11.692307692307692,0.358974358974359,0.7435897435897436,0.5128205128205128,0.1794871794871795,10269.48717948718,Yes
PRV56438,64,799000,12484.375,12635.289693351737,66216.0,1.9375,12.0,0.359375,0.671875,0.546875,0.171875,16504.21875,Yes
PRV56442,81,886000,10938.271604938273,10237.609192350948,83304.0,2.1604938271604937,11.851851851851851,0.41975308641975306,0.7160493827160493,0.5802469135802469,0.18518518518518517,16926.41975308642,Yes
PRV56445,32,210000,6562.5,4362.135464018926,34176.0,1.46875,11.625,0.34375,0.625,0.375,0.0625,7900.0,No
PRV56449,13,173000,13307.692307692309,14710.453286606633,13884.0,2.3846153846153846,12.0,0.5384615384615384,0.6923076923076923,0.7692307692307693,0.07692307692307693,19111.53846153846,No
PRV56452,4,27000,6750.0,4856.267428111155,4272.0,0.75,12.0,0.25,0.5,0.0,0.0,6785.0,No
PRV56456,14,99000,7071.428571428572,3730.627617115171,14952.0,2.0,12.0,0.6428571428571429,0.5714285714285714,0.5,0.07142857142857142,13435.0,No
PRV56458,7,40000,5714.285714285715,2429.9715851758237,6408.0,1.8571428571428572,12.0,0.5714285714285714,0.7142857142857143,0.5714285714285714,0.0,15354.285714285714,No
PRV56461,10,100000,10000.0,9614.803401237305,10680.0,1.7,12.0,0.4,0.6,0.5,0.1,12830.0,No
PRV56468,5,40000,8000.0,4949.747468305833,5340.0,3.2,12.0,0.6,1.0,0.8,0.2,16412.0,No
PRV56469,36,401000,11138.888888888889,12504.062831799405,37380.0,2.4722222222222223,12.0,0.6666666666666666,0.7777777777777778,0.6111111111111112,0.2222222222222222,20381.666666666668,No
PRV56470,5,28000,5600.0,3435.1128074635335,5340.0,2.4,12.0,0.8,0.8,0.6,0.2,11324.0,No
PRV56473,7,63000,9000.0,6137.317546507323,7476.0,2.5714285714285716,12.0,0.5714285714285714,1.0,0.8571428571428571,0.0,17205.714285714286,No
PRV56474,1,7000,7000.0,0.0,1068.0,4.0,12.0,1.0,1.0,1.0,1.0,7000.0,No
PRV56476,1,6000,6000.0,0.0,1068.0,2.0,12.0,0.0,1.0,1.0,0.0,6000.0,No
PRV56478,67,613500,9156.716417910447,9063.03220181248,70488.0,2.4477611940298507,12.0,0.5671641791044776,0.7611940298507462,0.6567164179104478,0.14925373134328357,15239.55223880597,No
PRV56481,78,659000,8448.71794871795,7463.5868190253,79032.0,2.6025641025641026,12.0,0.6666666666666666,0.8205128205128205,0.7307692307692307,0.15384615384615385,23890.641025641027,Yes
PRV56483,2,12000,6000.0,1414.213562373095,2136.0,4.0,12.0,1.0,1.0,1.0,0.5,19445.0,No
PRV56485,1,10000,10000.0,0.0,1068.0,4.0,12.0,0.0,1.0,1.0,1.0,10300.0,No
PRV56487,1,9000,9000.0,0.0,1068.0,0.0,12.0,0.0,0.0,0.0,0.0,9070.0,No
PRV56490,11,78000,7090.909090909091,6057.302129736397,10680.0,2.090909090909091,12.0,0.45454545454545453,0.7272727272727273,0.5454545454545454,0.18181818181818182,12976.363636363636,No
PRV56500,3,19000,6333.333333333333,1527.5252316519466,3204.0,2.0,12.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,6493.333333333333,No
PRV56501,6,94000,15666.666666666666,10327.955589886444,5340.0,3.6666666666666665,12.0,1.0,1.0,1.0,0.6666666666666666,33283.333333333336,Yes
PRV56507,7,163000,23285.714285714286,34125.81762495118,7476.0,1.7142857142857142,12.0,0.2857142857142857,0.8571428571428571,0.2857142857142857,0.2857142857142857,25942.85714285714,No
PRV56519,7,69000,9857.142857142857,5367.450401216933,7476.0,1.8571428571428572,12.0,0.5714285714285714,0.7142857142857143,0.42857142857142855,0.0,13457.142857142857,No
PRV56533,15,93000,6200.0,6710.333183126709,14952.0,2.4,12.0,0.4666666666666667,0.6,0.7333333333333333,0.2,21280.666666666668,No
PRV56540,1,0,0.0,0.0,1068.0,2.0,12.0,0.0,0.0,1.0,0.0,12000.0,No
PRV56541,54,584000,10814.814814814816,12018.969399942638,56604.0,2.5185185185185186,12.0,0.5,0.6851851851851852,0.7407407407407407,0.24074074074074073,14486.851851851852,Yes
PRV56543,4,22000,5500.0,3109.126351029605,4272.0,2.0,12.0,0.5,0.5,0.75,0.0,5700.0,No
PRV56544,18,99000,5500.0,3034.119699837364,17088.0,2.2222222222222223,12.0,0.5555555555555556,0.7222222222222222,0.5,0.16666666666666666,10276.111111111111,No
PRV56545,1,7000,7000.0,0.0,1068.0,2.0,12.0,0.0,1.0,1.0,0.0,7000.0,No
PRV56546,9,80000,8888.888888888889,9184.830488969903,8544.0,2.6666666666666665,12.0,0.4444444444444444,0.5555555555555556,1.0,0.2222222222222222,18116.666666666668,No
PRV56547,7,60000,8571.42857142857,5996.030432909839,7476.0,1.7142857142857142,12.0,0.42857142857142855,0.5714285714285714,0.2857142857142857,0.42857142857142855,17187.14285714286,No
PRV56548,8,124000,15500.0,20674.345731572048,8544.0,3.0,12.0,0.75,0.875,0.875,0.25,30312.5,No
PRV56549,2,14000,7000.0,4242.640687119285,2136.0,3.5,12.0,1.0,1.0,1.0,0.0,14000.0,No
PRV56550,55,540000,9818.181818181818,9211.689250903923,58740.0,2.4,12.0,0.5454545454545454,0.7636363636363637,0.6,0.2545454545454545,17702.18181818182,Yes
PRV56555,59,491000,8322.033898305084,6681.009313502485,61944.0,2.3559322033898304,12.0,0.576271186440678,0.7457627118644068,0.5932203389830508,0.1694915254237288,19362.881355932204,No
PRV56556,74,619000,8364.864864864865,5955.484002792362,79032.0,2.4054054054054053,12.0,0.5945945945945946,0.7702702702702703,0.6216216216216216,0.17567567567567569,14958.108108108108,No
PRV56560,248,2605900,10507.661290322581,10521.567486004364,261660.0,2.2701612903225805,11.903225806451612,0.4798387096774194,0.7419354838709677,0.592741935483871,0.1935483870967742,16850.08064516129,Yes
PRV56562,2,38000,19000.0,15556.349186104046,2136.0,1.0,12.0,0.5,0.5,0.0,0.0,21110.0,No
PRV56563,8,91000,11375.0,10848.798485151643,8544.0,1.875,12.0,0.375,0.5,0.75,0.0,22522.5,No
PRV56566,1,12000,12000.0,0.0,1068.0,2.0,12.0,1.0,1.0,0.0,0.0,12000.0,Yes
PRV56570,13,148000,11384.615384615385,11722.758929666554,13884.0,3.3076923076923075,12.0,0.6923076923076923,0.8461538461538461,0.6923076923076923,0.5384615384615384,25337.69230769231,No
PRV56571,3,27000,9000.0,7810.249675906654,3204.0,2.0,12.0,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,16533.333333333332,No
PRV56574,12,104000,8666.666666666666,10360.18017861337,11748.0,2.25,12.0,0.5833333333333334,0.5833333333333334,0.4166666666666667,0.4166666666666667,19264.166666666668,No
PRV56575,113,958000,8477.87610619469,8199.62689169969,118548.0,2.1327433628318584,12.0,0.5132743362831859,0.6814159292035398,0.5752212389380531,0.11504424778761062,15529.38053097345,Yes
PRV56576,1,4000,4000.0,0.0,1068.0,3.0,12.0,0.0,1.0,1.0,0.0,4000.0,No
PRV56577,8,51000,6375.0,3852.1793460696654,7476.0,2.625,12.0,0.75,0.875,0.75,0.125,13437.5,No
PRV56578,7,115000,16428.571428571428,10768.118728560758,7476.0,3.142857142857143,12.0,0.5714285714285714,0.8571428571428571,0.5714285714285714,0.7142857142857143,25255.714285714286,No
PRV56583,13,105000,8076.923076923077,5090.211823711898,13884.0,2.5384615384615383,12.0,0.5384615384615384,0.8461538461538461,0.6153846153846154,0.3076923076923077,11809.23076923077,No
PRV56584,4,21000,5250.0,2500.0,4272.0,2.0,12.0,0.0,0.5,0.5,0.75,16000.0,No
PRV56585,4,25000,6250.0,4031.128874149275,4272.0,3.25,12.0,0.75,1.0,1.0,0.25,12580.0,No
PRV56587,18,241000,13388.888888888889,12078.853124798625,18156.0,2.2777777777777777,12.0,0.4444444444444444,0.7777777777777778,0.6666666666666666,0.2222222222222222,22698.333333333332,Yes
PRV56588,100,962000,9620.0,7252.697164615118,105732.0,2.13,12.0,0.5,0.69,0.48,0.2,15779.2,Yes
PRV56589,4,31000,7750.0,3862.2100754188223,4272.0,2.25,12.0,0.5,1.0,0.5,0.0,14000.0,No
PRV56591,16,98000,6125.0,3201.5621187164243,17088.0,2.0625,12.0,0.4375,0.75,0.5625,0.0,9294.375,Yes
PRV56592,63,726400,11530.15873015873,13160.701948636704,63012.0,2.3333333333333335,11.80952380952381,0.4603174603174603,0.7619047619047619,0.6349206349206349,0.23809523809523808,18106.666666666668,Yes
PRV56601,1,3000,3000.0,0.0,1068.0,1.0,12.0,0.0,1.0,0.0,0.0,3540.0,No
PRV56603,1,6000,6000.0,0.0,1068.0,0.0,12.0,0.0,0.0,0.0,0.0,6150.0,No
PRV56605,4,26000,6500.0,1914.8542155126763,4272.0,2.5,12.0,0.25,1.0,0.25,0.5,10610.0,Yes
PRV56606,9,81000,9000.0,6020.797289396148,9612.0,2.888888888888889,12.0,0.5555555555555556,0.8888888888888888,0.8888888888888888,0.1111111111111111,13055.555555555555,No
PRV56607,4,26000,6500.0,9146.948489341496,4272.0,2.25,12.0,0.25,0.75,0.75,0.5,23520.0,No
PRV56610,12,74000,6166.666666666667,4063.8837969547694,12816.0,2.1666666666666665,12.0,0.4166666666666667,0.8333333333333334,0.5833333333333334,0.0,8031.666666666667,No
PRV56614,15,125000,8333.333333333334,7952.238379104039,13884.0,2.8666666666666667,12.0,0.4666666666666667,0.8666666666666667,0.7333333333333333,0.2,17894.666666666668,No
PRV56615,3,36000,12000.0,7937.253933193771,3204.0,4.666666666666667,12.0,1.0,1.0,1.0,0.6666666666666666,27333.333333333332,No
PRV56624,7,183000,26142.85714285714,24127.63679150648,7476.0,2.4285714285714284,12.0,0.42857142857142855,0.7142857142857143,0.8571428571428571,0.14285714285714285,35187.142857142855,Yes
PRV56626,4,44200,11050.0,14895.525055085056,4272.0,2.25,12.0,0.75,0.75,0.0,0.5,11050.0,No
PRV56628,9,83800,9311.111111111111,7528.021726264552,9612.0,2.5555555555555554,12.0,0.6666666666666666,0.7777777777777778,0.6666666666666666,0.2222222222222222,14282.222222222223,No
PRV56630,63,567000,9000.0,8304.681928616163,67284.0,2.238095238095238,11.80952380952381,0.4603174603174603,0.7301587301587301,0.6190476190476191,0.19047619047619047,14182.539682539682,Yes
PRV56632,7,39000,5571.428571428572,2699.2062325273123,7476.0,4.142857142857143,12.0,1.0,0.8571428571428571,0.8571428571428571,0.7142857142857143,36555.71428571428,No
PRV56643,8,67000,8375.0,2263.8462845343543,8544.0,2.375,12.0,0.75,0.875,0.625,0.125,15672.5,No
PRV56647,121,1274600,10533.88429752066,8759.695140424014,126024.0,2.3057851239669422,12.0,0.4628099173553719,0.6942148760330579,0.7272727272727273,0.1487603305785124,18498.760330578512,Yes
PRV56649,7,120000,17142.85714285714,16025.277651557984,6408.0,2.4285714285714284,12.0,0.5714285714285714,0.7142857142857143,0.8571428571428571,0.14285714285714285,22638.571428571428,Yes
PRV56658,1,20000,20000.0,0.0,1068.0,3.0,12.0,1.0,1.0,1.0,0.0,66280.0,No
PRV56659,2,9000,4500.0,707.1067811865476,2136.0,2.0,12.0,0.5,0.5,0.5,0.5,6565.0,No
PRV56662,3,14000,4666.666666666667,2516.6114784235833,3204.0,2.3333333333333335,12.0,0.6666666666666666,1.0,0.6666666666666666,0.0,17666.666666666668,No
PRV56663,13,100020,7693.846153846154,4479.042938064519,12816.0,2.6153846153846154,10.615384615384615,0.6153846153846154,0.6923076923076923,0.6923076923076923,0.07692307692307693,19688.46153846154,No
PRV56664,1,57000,57000.0,0.0,1068.0,3.0,12.0,1.0,1.0,1.0,0.0,61000.0,No
PRV56668,52,619000,11903.846153846154,11137.746481301758,55536.0,2.5576923076923075,12.0,0.5769230769230769,0.75,0.6538461538461539,0.25,19899.423076923078,Yes
PRV56669,29,278400,9600.0,8253.830279677084,29904.0,2.0344827586206895,12.0,0.4482758620689655,0.7241379310344828,0.5172413793103449,0.10344827586206896,13283.793103448275,Yes
PRV56671,3,25000,8333.333333333334,8020.806277010643,3204.0,2.6666666666666665,12.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,16726.666666666668,No
PRV56673,2,42000,21000.0,4242.640687119285,2136.0,4.0,12.0,1.0,1.0,1.0,0.5,23590.0,No
PRV56680,8,61000,7625.0,7209.86427452992,8544.0,2.0,10.5,0.375,0.625,0.5,0.25,11862.5,No
PRV56682,3,14000,4666.666666666667,2516.6114784235833,3204.0,2.3333333333333335,12.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,30666.666666666668,No
PRV56684,16,158000,9875.0,9279.90660872547,17088.0,2.3125,12.0,0.625,0.875,0.6875,0.0,20307.5,No
PRV56685,35,327900,9368.57142857143,9358.631480792335,34176.0,2.6,12.0,0.6857142857142857,0.8285714285714286,0.6571428571428571,0.11428571428571428,15918.857142857143,Yes
PRV56686,15,142000,9466.666666666666,13211.827313145634,16020.0,2.3333333333333335,12.0,0.3333333333333333,0.8666666666666667,0.7333333333333333,0.13333333333333333,17658.0,No
PRV56696,7,65000,9285.714285714286,5618.845839799182,7476.0,2.4285714285714284,12.0,0.42857142857142855,0.5714285714285714,0.7142857142857143,0.42857142857142855,20037.14285714286,No
PRV56701,4,32000,8000.0,3559.026084010437,4272.0,1.75,12.0,0.0,0.75,0.75,0.25,9945.0,No
